"Locus_ID","LOC","ID.x","CHROM","chain","sig_SNP","sig_SNP_POS","sig_SNP_name","peak_start","peak_end","snps_in_chain","dist.focal.snp","source","feature","start","end","score","strand","frame","descriptor","func","Transcript_ID","Description","RAP.DB.Gene.Symbol.Synonym.s.","RAP.DB.Gene.Name.Synonym.s.","CGSNL.Gene.Symbol","CGSNL.Gene.Name","Oryzabase.Gene.Symbol.Synonym.s.","Oryzabase.Gene.Name.Synonym.s.","GO","InterPro","Transcript.evidence","ORF.evidence","Curation.Date","Literature.PMID","Oryzabase.Trait.Gene.ID","Subcellular.location","Comment","B5toI1","Trait_Oncology"
"Os01g0140500","LOC_Os01g04730","OsR498G0100141700.01",1,2,0.0013357175164557,2124572,"Os1096",2024572,2224572,21,468631,"IGDBv2","gene",2136619,2137419,".","+",".","ID=OsR498G0100141700.01;Name=OsR498G0100141700.01;","ribosomal protein L24, putative, expressed","Os01t0140500-01","Similar to 60S ribosomal protein L26B.","","","RPL26","RIBOSOMAL PROTEIN L26","RPL24b, OsRPL26, OsRPL24b","Ribosomal protein L26, Ribosomal protein L24b","Biological Process: translation (GO:0006412), Cellular Component: large ribosomal subunit (GO:0015934), Molecular Function: structural constituent of ribosome (GO:0003735)","Large ribosomal subunit protein uL24, eukaryotic/archaeal (IPR005756), Translation protein SH3-like domain superfamily (IPR008991), Large ribosomal subunit protein uL2, domain 2 (IPR014722)","AK058868 (DDBJ, Best hit)","B6TPG2 (UniProt)","","","17750","","","","oxidative stress (TO:0002657) | heat tolerance (TO:0000259) | jasmonic acid sensitivity (TO:0000172) | cold tolerance (TO:0000303) | drought tolerance (TO:0000276) | bacterial blight disease resistance (TO:0000175)"
"Os01g0140700","LOC_Os01g04750","OsR498G0100143300.01",1,2,0.0013357175164557,2124572,"Os1096",2024572,2224572,21,468631,"IGDBv2","gene",2153085,2154041,".","+",".","ID=OsR498G0100143300.01;Name=OsR498G0100143300.01;","B3 DNA binding domain containing protein, expressed","Os01t0140700-01","RAV family protein, Negative regulation of the transition from vegetative to reproductive phase, Maintenance of the vegetative state of the apical meristem","OsRAV8","RELATED TO ABI3 AND VP1 8","AP2/EREBP77","APETALA2/ETHYLENE-RESPONSIVE ELEMENT BINDING PROTEIN 77","AP2/EREBP#077, OsRAV1, RAV1, OsRAV8, RAV8","APETALA2/ethylene-responsive element binding protein 77, related to ABI3/VP1-1, RAV subfamily member 1","Biological Process: regulation of DNA-templated transcription (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: DNA-binding transcription factor activity (GO:0003700)","AP2/ERF domain (IPR001471), B3 DNA binding domain (IPR003340), DNA-binding pseudobarrel domain superfamily (IPR015300), DNA-binding domain superfamily (IPR016177), AP2/ERF domain superfamily (IPR036955), B3 domain-containing transcription factor LEC2-like (IPR044800)","Inferred from literature","Q9AWS7","June 23, 2020","32554473","10642","","","","submergence tolerance (TO:0000524)"
"Os01g0141000","LOC_Os01g04800","OsR498G0100148300.01",1,2,0.0013357175164557,2124572,"Os1096",2024572,2224572,21,468631,"IGDBv2","gene",2201062,2202476,".","+",".","ID=OsR498G0100148300.01;Name=OsR498G0100148300.01;","B3 DNA binding domain containing protein, expressed","Os01t0141000-01","AP2/ERF and B3 domain-containing protein, RAV family protein, Salt stress response, Repression of photoperiodic flowering","AP2/EREBP129, AP2/EREBP#129, OsRAV2, RAV2, OsRAV9, OsTEM1, OsRAV9/OsTEM1","APETALA2/ETHYLENE-RESPONSIVE ELEMENT BINDING PROTEIN 129, APETALA2/ethylene-responsive element binding protein 129, related to ABI3/VP1-2, RAV subfamily member 2, RELATED TO ABI3 AND VP1 9, TEM-PRANILLO1","AP2/EREBP129","APETALA2/ETHYLENE-RESPONSIVE ELEMENT BINDING PROTEIN 129","AP2/EREBP#129, OsRAV2, RAV2, OsRAV9/OsTEM1, OsRAV9/OsTEM1, OsRAV9, OsTEM1, RAV9, TEM1","APETALA2/ethylene-responsive element binding protein 129, related to ABI3/VP1-2, RAV subfamily member 2, TEMPRANILLO1","Biological Process: regulation of DNA-templated transcription (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: DNA-binding transcription factor activity (GO:0003700)","AP2/ERF domain (IPR001471), B3 DNA binding domain (IPR003340), DNA-binding pseudobarrel domain superfamily (IPR015300), DNA-binding domain superfamily (IPR016177), AP2/ERF domain superfamily (IPR036955), B3 domain-containing transcription factor LEC2-like (IPR044800)","AK065008","Q9AWS0","June 23, 2020","32554473, 22807623, 26482477","10643","","","","salt tolerance (TO:0006001) | days to heading (TO:0000137)"
"Os01g0141100","LOC_Os01g04814","OsR498G0100149000.01",1,2,0.0013357175164557,2124572,"Os1096",2024572,2224572,21,468631,"IGDBv2","gene",2214369,2221625,".","-",".","ID=OsR498G0100149000.01;Name=OsR498G0100149000.01;","vacuolar protein sorting-associating protein 4B, putative, expressed","Os01t0141100-01","Similar to Salt-induced AAA-Type ATPase.","","","","","OsSKD1, SKD1","","","MIT domain (IPR007330), P-loop containing nucleoside triphosphate hydrolase (IPR027417), MIT domain superfamily (IPR036181), Vacuolar protein sorting-associated protein 4, MIT domain (IPR045253)","AK067644 (DDBJ, Best hit)","B6T3Y2 (UniProt)","","","21415","","","",""
"Os01g0141100","LOC_Os01g04814","OsR498G0100149000.01",1,2,0.0013357175164557,2124572,"Os1096",2024572,2224572,21,468631,"IGDBv2","gene",2214369,2221625,".","-",".","ID=OsR498G0100149000.01;Name=OsR498G0100149000.01;","vacuolar protein sorting-associating protein 4B, putative, expressed","Os01t0141100-02","Similar to Vacuolar sorting protein 4b.","","","","","OsSKD1, SKD1","","Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP hydrolysis activity (GO:0016887)","AAA+ ATPase domain (IPR003593), ATPase, AAA-type, core (IPR003959), ATPase, AAA-type, conserved site (IPR003960), Spastin/Vps4, C-terminal (IPR015415), P-loop containing nucleoside triphosphate hydrolase (IPR027417), AAA ATPase, AAA+ lid domain (IPR041569)","AK062139 (DDBJ, Best hit)","B6T3Y2 (UniProt)","","","21415","","","",""
"Os01g0201275","LOC_Os01g10460","OsR498G0100359200.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5477391,5478674,".","-",".","ID=OsR498G0100359200.01;Name=OsR498G0100359200.01;","expressed protein","Os01t0201275-00","Conserved hypothetical protein.","","","DH","DOMINANT DWARF","D-h(t)*, Dwf43, D-h","Dominant dwarf","","","BT019156 (DDBJ)","Q5QN07 (UniProt)","","","2019","","","","stem length (TO:0000576) | grain size (TO:0000397) | gibberellic acid sensitivity (TO:0000166) | brown rice shape (TO:0000287) | seed size (TO:0000391) | plant height (TO:0000207) | panicle length (TO:0000040) | grain shape (TO:0002730) | internode length (TO:0000145)"
"Os01g0201300","LOC_Os01g10460","OsR498G0100359200.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5477391,5478674,".","-",".","ID=OsR498G0100359200.01;Name=OsR498G0100359200.01;","expressed protein","Os01t0201300-00","Non-protein coding transcript.","","","","","","","","","CT835525 (DDBJ, Secondary hit)","NONE","","","","","","",""
"Os01g0201400","LOC_Os01g10470","OsR498G0100360200.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5486519,5487411,".","-",".","ID=OsR498G0100360200.01;Name=OsR498G0100360200.01;","RALFL17 - Rapid ALkalinization Factor RALF family protein precursor, expressed","Os01t0201400-01","Rapid alkalinization factor, Essential for pollen tube growth","OsRALF17","Rapid alkalinization factor 17","RALF3","RAPID ALKALIZATION FACTOR 3","OsRALF-3, OsRALF3, RALF-3","Rapid alkalization factor 3","","Rapid ALkalinization Factor (IPR008801)","AK070397","Q9AWJ6","June 7, 2023","37195059","21107","plasma membrane (GO:0005886)","","",""
"Os01g0201500","LOC_Os01g10480","OsR498G0100360800.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5490048,5490941,".","-",".","ID=OsR498G0100360800.01;Name=OsR498G0100360800.01;","plastocyanin-like domain containing protein, putative, expressed","Os01t0201500-00","Similar to early nodulin 20.","","","ENODL2","EARLY NODULIN LIKE PROTEIN 2","OsENODL2","early nodulin-like protein 2","","Cupredoxin (IPR008972)","ab initio prediction","NP_001151407.1 (RefSeq)","","","9727","","","Exon-intron structures, exon and CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os01g0201600","LOC_Os01g10490","OsR498G0100361000.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5495939,5497381,".","-",".","ID=OsR498G0100361000.01;Name=OsR498G0100361000.01;","keratin, type I cytoskeletal 9, putative, expressed","Os01t0201600-01","GA-regulated growth and development","OsGAE1","GA-enhanced gene 1","GAE1","GA-ENHANCED GENE 1","OsGAE1","gibberellin-regulated gene, GA-enhanced gene 1","","Protodermal factor 1 (IPR039923)","AK073568","Q5QN39","November 11, 2021","16915516","6147","","","","growth and development trait (TO:0000357) | gibberellic acid sensitivity (TO:0000166) | plant height (TO:0000207)"
"Os01g0201700","LOC_Os01g10504","OsR498G0100361800.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5519296,5532066,".","-",".","ID=OsR498G0100361800.01;Name=OsR498G0100361800.01;","OsMADS3 - MADS-box family gene with MIKCc type-box, expressed","Os01t0201700-01","Similar to M23 protein (Fragment).","","","RAG","RICE AGAMOUS","MADS3, OsMADS3, OsMADS3(t), RMADS222, RAG1","MADS box gene3, MADS-box transcription factor 3, Protein AGAMOUS-like","Biological Process: positive regulation of transcription by RNA polymerase II (GO:0045944), Molecular Function: DNA binding (GO:0003677), Molecular Function: RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977), Molecular Function: protein dimerization activity (GO:0046983)","Transcription factor, MADS-box (IPR002100), MADS MEF2-like (IPR033896), Transcription factor, MADS-box superfamily (IPR036879)","AK108568 (DDBJ, Best hit)","Q84V75 (UniProt)","","","8429","","","CDS sequences are different between Build 5 and IRGSP-1.0.","stamen anatomy and morphology trait (TO:0000215) | lodicule development trait (TO:0006023) | lodicule anatomy and morphology trait (TO:0006009) | inflorescence development trait (TO:0000621) | flower development trait (TO:0000622)"
"Os01g0201700","LOC_Os01g10504","OsR498G0100361800.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5519296,5532066,".","-",".","ID=OsR498G0100361800.01;Name=OsR498G0100361800.01;","OsMADS3 - MADS-box family gene with MIKCc type-box, expressed","Os01t0201700-02","Transcription factor, Floral organ development, Lodicule development,  Stamen specification, Floral meristem determinacy, Male reproductive development","RAG, MADS3, OsMADS3, OsMADS3(t), RMADS222, RAG1","RICE AGAMOUS, MADS box gene3, MADS-box transcription factor 3, Protein AGAMOUS-like","RAG","RICE AGAMOUS","MADS3, OsMADS3, OsMADS3(t), RMADS222, RAG1","MADS box gene3, MADS-box transcription factor 3, Protein AGAMOUS-like","Biological Process: positive regulation of transcription by RNA polymerase II (GO:0045944), Biological Process: regulation of DNA-templated transcription (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677), Molecular Function: DNA-binding transcription factor activity (GO:0003700), Molecular Function: RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977), Molecular Function: protein dimerization activity (GO:0046983)","Transcription factor, MADS-box (IPR002100), Transcription factor, K-box (IPR002487), MADS MEF2-like (IPR033896), Transcription factor, MADS-box superfamily (IPR036879)","Inferred from literature","Inferred from literature","May 21, 2015","21297036, 16326928, 11828031, 7579155","8429","","","","stamen anatomy and morphology trait (TO:0000215) | lodicule development trait (TO:0006023) | lodicule anatomy and morphology trait (TO:0006009) | inflorescence development trait (TO:0000621) | flower development trait (TO:0000622)"
"Os01g0201800","LOC_Os01g10520","OsR498G0100362200.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5539632,5546374,".","-",".","ID=OsR498G0100362200.01;Name=OsR498G0100362200.01;","expressed protein","Os01t0201800-00","Hypothetical conserved gene.","","","","","","","","","ab initio prediction","Q5QN38 (UniProt)","","","","","","",""
"Os01g0201900","LOC_Os01g10530","OsR498G0100362800.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5552148,5559540,".","-",".","ID=OsR498G0100362800.01;Name=OsR498G0100362800.01;","expressed protein","Os01t0201900-01","Conserved hypothetical protein.","","","NIP1;5","NOD26 LIKE INTRINSIC PROTEIN 1;5","OsNIP1;5, NIP1-5","Aquaporin NIP1-5, NOD26-like intrinsic protein 1-5","","","AK106359 (DDBJ, Best hit)","A2WLT2 (UniProt)","","","19068","","","CDS sequences are different between Build 5 and IRGSP-1.0.",""
"Os01g0202500","LOC_Os01g10580","OsR498G0100364900.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5600694,5602410,".","+",".","ID=OsR498G0100364900.01;Name=OsR498G0100364900.01;","B-box zinc finger family protein, putative, expressed","Os01t0202500-01","Similar to B-box zinc finger family protein.","","","","","OsBBX1, OsDBB3c, BBX1, DBB3c","B-box-containing protein 1, DOUBLE B-BOX zinc finger gene 3c, DOUBLE B-BOX 3c","Molecular Function: zinc ion binding (GO:0008270)","B-box-type zinc finger (IPR000315)","AK242176 (DDBJ, Best hit)","B4FZE2 (UniProt)","","","11633","","","","jasmonic acid sensitivity (TO:0000172) | cold tolerance (TO:0000303) | salt tolerance (TO:0006001) | drought tolerance (TO:0000276) | gibberellic acid sensitivity (TO:0000166) | iron sensitivity (TO:0000224)"
"Os01g0202700","LOC_Os01g10590","OsR498G0100365100.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5605046,5616510,".","+",".","ID=OsR498G0100365100.01;Name=OsR498G0100365100.01;","osFTL8  FT-Like8 homologous to Flowering Locus T  gene; contains Pfam profile PF01161%3A Phosphatidylethanolamine-binding protein, expressed","Os01t0202700-00","Similar to Flowering locus T3.","","","FTL8","FLOWERING TIME LIKE GENE 8","FT-L 8, OsFTL8","FT-like gene 8","","Phosphatidylethanolamine-binding protein (IPR008914), Phosphatidylethanolamine-binding protein, eukaryotic (IPR035810), PEBP-like superfamily (IPR036610)","ab initio prediction","E5LCW6 (UniProt)","","","11230","","","","jasmonic acid sensitivity (TO:0000172)"
"Os01g0202800","LOC_Os01g10600","OsR498G0100366800.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5624479,5628102,".","-",".","ID=OsR498G0100366800.01;Name=OsR498G0100366800.01;","aquaporin protein, putative, expressed","Os01t0202800-01","Nodulin 26-like intrinsic protein 1;2, Mediation of internal aluminum detoxification, Aluminum tolerance","OsNIP1;2","nodulin 26-like intrinsic protein 1;2","NIP1;2","NOD26 LIKE INTRINSIC PROTEIN 1;2","OsNIP1;2, NIP1-2, OsNIP1.2, NIP1.2","Aquaporin NIP1-2, NOD26-like intrinsic protein 1-2","Biological Process: transmembrane transport (GO:0055085), Cellular Component: membrane (GO:0016020), Molecular Function: channel activity (GO:0015267)","Major intrinsic protein (IPR000425), Major intrinsic protein, conserved site (IPR022357), Aquaporin-like (IPR023271), Aquaporin transporter (IPR034294)","Inferred from literature","Inferred from literature","September 26, 2022","36172551","8518","plasma membrane (GO:0005886)","","","aluminum sensitivity (TO:0000354) | mineral and ion content related trait (TO:0000465)"
"Os01g0203000","LOC_Os01g10610","OsR498G0100367000.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5629181,5631630,".","-",".","ID=OsR498G0100367000.01;Name=OsR498G0100367000.01;","BES1%2FBZR1 homolog protein, putative, expressed","Os01t0203000-01","BZR1, transcriptional repressor family protein.","","","BZR2","BRASSINAZOLE RESISTANT 2","OsBZR2, OsBES1-2, BES1-2","BRASSINAZOLE-RESISTANT2, BRI1-EMSSUPPRESSOR1-2, BRI1-EMSSUPPRESSOR 1-2","Biological Process: DNA-templated transcription (GO:0006351), Biological Process: brassinosteroid mediated signaling pathway (GO:0009742), Molecular Function: DNA-binding transcription factor activity (GO:0003700)","BES1/BZR1 plant transcription factor, N-terminal (IPR008540), BZR family (IPR033264)","AK067471 (DDBJ, Best hit)","B4FHG9 (UniProt)","","","22435","","","","heat tolerance (TO:0000259) | drought tolerance (TO:0000276) | osmotic response sensitivity (TO:0000095) | cold tolerance (TO:0000303) | salt tolerance (TO:0006001)"
"Os01g0203300","LOC_Os01g10630","OsR498G0100367600.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5635795,5639764,".","-",".","ID=OsR498G0100367600.01;Name=OsR498G0100367600.01;","expressed protein","Os01t0203300-01","Conserved hypothetical protein.","","","","","","","","","AK106329 (DDBJ, Best hit)","B8A6L0 (UniProt)","","","","","","",""
"Os01g0203400","LOC_Os01g10640","OsR498G0100368300.01",1,3,3.8973435320527e-07,5562703,"Os2676",5462703,5662703,55,3438131,"IGDBv2","gene",5645790,5647218,".","+",".","ID=OsR498G0100368300.01;Name=OsR498G0100368300.01;","expressed protein","Os01t0203400-01","Hypothetical protein.","","","CEP8","C-TERMINALLY ENCODED PEPTIDE 8","OsCEP7, CEP7, OsCEP8, OsCEP1, CEP1","C-terminally encoded peptide 1","","","AK120469 (DDBJ, Best hit)","longestORF","","","20956","","","","cold tolerance (TO:0000303) | salt tolerance (TO:0006001) | drought tolerance (TO:0000276)"
"Os01g0518800","LOC_Os01g33450","OsR498G0101125800.01",1,4,0.00196419637580327,19231093,"Os8997",19131093,19331093,4,13668390,"IGDBv2","gene",19147553,19148616,".","-",".","ID=OsR498G0101125800.01;Name=OsR498G0101125800.01;","expressed protein","Os01t0518800-01","Conserved hypothetical protein.","","","","","","","","","AK241314 (DDBJ, Best hit)","NP_001172379.1 (RefSeq)","","","","","","",""
"Os01g0518800","LOC_Os01g33450","OsR498G0101125600.01",1,4,0.00196419637580327,19231093,"Os8997",19131093,19331093,4,13668390,"IGDBv2","gene",19146643,19149994,".","-",".","ID=OsR498G0101125600.01;Name=OsR498G0101125600.01;","expressed protein","Os01t0518800-01","Conserved hypothetical protein.","","","","","","","","","AK241314 (DDBJ, Best hit)","NP_001172379.1 (RefSeq)","","","","","","",""
"Os01g0519100","LOC_Os01g33490","OsR498G0101126800.01",1,4,0.00196419637580327,19231093,"Os8997",19131093,19331093,4,13668390,"IGDBv2","gene",19165715,19169779,".","-",".","ID=OsR498G0101126800.01;Name=OsR498G0101126800.01;","OsFBX10 - F-box domain containing protein, expressed","Os01t0519100-01","Kelch-type beta propeller domain containing protein.","","","","","OsFbox013, OsFbox13, Os_F0590, OsFBX10, OsFBX10, FBX10","F-box protein 13, F-box-type E3 ubiquitin ligase X10","Molecular Function: protein binding (GO:0005515)","F-box domain (IPR001810), Galactose oxidase/kelch, beta-propeller (IPR011043), Kelch-type beta propeller (IPR015915), F-box-like domain superfamily (IPR036047)","AK071677 (DDBJ, Best hit)","NP_001150037.1 (RefSeq)","","","16816","","","",""
